AreaCode,Date,Territory,TerritorySize,Product,ProductLine,ProductType,State,Type,BudgetCOGS,BudgetProfit,COGS,Margin,Profit,TotalExpenses,sales,Marketing
234,01-08-2012,Central,Major Territory,Amaretto,Beans,Coffee,Ohio,Regular,40,40,46,62,19,43,107,209
719,01-08-2012,Central,Major Territory,Colombian,Beans,Coffee,Colorado,Regular,50,50,52,68,39,29,260,272
847,01-08-2012,Central,Major Territory,Colombian,Beans,Coffee,Illinois,Regular,200,190,196,271,163,108,270,73
234,01-08-2012,Central,Major Territory,Colombian,Beans,Coffee,Ohio,Regular,30,30,34,51,19,32,267,157
720,01-08-2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Colorado,Regular,110,130,100,145,105,40,165,274
630,01-08-2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Illinois,Regular,340,340,295,392,262,130,278,96
513,01-08-2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Ohio,Regular,160,120,145,146,81,65,39,116
850,01-08-2012,East,Major Territory,Colombian,Beans,Coffee,Florida,Regular,100,120,114,172,104,68,240,26
508,01-08-2012,East,Major Territory,Colombian,Beans,Coffee,Massachusetts,Regular,40,560,52,612,563,49,91,145
845,01-08-2012,East,Major Territory,Colombian,Beans,Coffee,New York,Regular,340,370,364,546,368,178,52,63
941,01-08-2012,East,Major Territory,Caffe Mocha,Beans,Espresso,Florida,Regular,120,60,133,184,35,149,251,28
339,01-08-2012,East,Major Territory,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,30,20,37,68,6,62,182,44
518,01-08-2012,East,Major Territory,Caffe Mocha,Beans,Espresso,New York,Regular,160,260,173,95,284,189,132,163
413,01-08-2012,East,Major Territory,Regular Espresso,Beans,Espresso,Massachusetts,Regular,130,100,145,146,82,64,86,55
646,01-08-2012,East,Major Territory,Regular Espresso,Beans,Espresso,New York,Regular,250,190,266,277,179,98,109,157
979,01-08-2012,South,Major Territory,Colombian,Beans,Coffee,Texas,Regular,390,340,311,367,250,117,98,190
430,01-08-2012,South,Major Territory,Caffe Latte,Beans,Espresso,Texas,Regular,40,40,52,79,30,49,271,78
682,01-08-2012,South,Major Territory,Caffe Mocha,Beans,Espresso,Texas,Regular,100,120,123,178,133,45,238,276
562,01-08-2012,West,Major Territory,Amaretto,Beans,Coffee,California,Regular,190,150,154,67,139,72,299,226
650,01-08-2012,West,Major Territory,Colombian,Beans,Coffee,California,Regular,450,520,364,546,368,178,81,179
916,01-08-2012,West,Major Territory,Caffe Latte,Beans,Espresso,California,Regular,250,170,266,266,167,99,67,129
530,01-08-2012,West,Major Territory,Caffe Mocha,Beans,Espresso,California,Regular,160,60,173,239,50,189,264,232
303,01-08-2012,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,80,145,146,82,64,268,175
630,01-08-2012,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,100,140,123,178,132,46,173,176
567,01-08-2012,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,20,16,25,9,16,287,27
970,01-08-2012,Central,Major Territory,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,0,37,52,10,62,286,19
847,01-08-2012,Central,Major Territory,Lemon,Leaves,Herbal Tea,Illinois,Decaf,40,40,52,68,39,29,292,239
330,01-08-2012,Central,Major Territory,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,30,22,33,16,17,85,257
303,01-08-2012,Central,Major Territory,Mint,Leaves,Herbal Tea,Colorado,Decaf,30,30,46,62,20,42,279,94
309,01-08-2012,Central,Major Territory,Mint,Leaves,Herbal Tea,Illinois,Decaf,110,140,132,191,143,48,271,79
813,01-08-2012,East,Major Territory,Chamomile,Leaves,Herbal Tea,Florida,Decaf,20,20,30,39,18,21,78,29
305,01-08-2012,East,Major Territory,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,30,63,77,20,57,50,134
339,01-08-2012,East,Major Territory,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,20,49,60,9,51,43,168
646,01-08-2012,East,Major Territory,Lemon,Leaves,Herbal Tea,New York,Decaf,210,180,284,369,229,140,171,125
305,01-08-2012,East,Major Territory,Mint,Leaves,Herbal Tea,Florida,Decaf,70,70,103,123,70,53,81,38
718,01-08-2012,East,Major Territory,Mint,Leaves,Herbal Tea,New York,Decaf,230,230,311,187,304,117,228,52
430,01-08-2012,South,Major Territory,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,30,46,62,19,43,132,173
281,01-08-2012,South,Major Territory,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,30,34,51,19,32,137,92
831,01-08-2012,West,Major Territory,Chamomile,Leaves,Herbal Tea,California,Decaf,110,140,132,191,143,48,84,50
916,01-08-2012,West,Major Territory,Lemon,Leaves,Herbal Tea,California,Decaf,260,240,311,367,249,118,150,85
310,01-08-2012,West,Major Territory,Mint,Leaves,Herbal Tea,California,Decaf,40,40,52,68,38,30,249,188
720,01-08-2012,Central,Major Territory,Darjeeling,Leaves,Tea,Colorado,Regular,40,10,49,60,9,51,146,282
217,01-08-2012,Central,Major Territory,Darjeeling,Leaves,Tea,Illinois,Regular,80,100,100,145,105,40,137,68
234,01-08-2012,Central,Major Territory,Darjeeling,Leaves,Tea,Ohio,Regular,90,100,114,172,103,69,37,72
970,01-08-2012,Central,Major Territory,Earl Grey,Leaves,Tea,Colorado,Regular,30,20,41,50,16,34,127,112
618,01-08-2012,Central,Major Territory,Earl Grey,Leaves,Tea,Illinois,Regular,40,30,52,79,30,49,213,131
330,01-08-2012,Central,Major Territory,Earl Grey,Leaves,Tea,Ohio,Regular,90,100,116,161,103,58,99,97
719,01-08-2012,Central,Major Territory,Green Tea,Leaves,Tea,Colorado,Regular,50,50,68,87,53,34,36,106
941,01-08-2012,East,Major Territory,Darjeeling,Leaves,Tea,Florida,Regular,40,60,46,68,44,24,261,203
508,01-08-2012,East,Major Territory,Darjeeling,Leaves,Tea,Massachusetts,Regular,20,20,22,33,16,17,121,292
631,01-08-2012,East,Major Territory,Darjeeling,Leaves,Tea,New York,Regular,130,170,132,191,144,47,170,203
914,01-08-2012,East,Major Territory,Earl Grey,Leaves,Tea,New York,Regular,130,150,123,178,133,45,239,211
904,01-08-2012,East,Major Territory,Green Tea,Leaves,Tea,Florida,Regular,60,80,63,91,63,28,39,141
508,01-08-2012,East,Major Territory,Green Tea,Leaves,Tea,Massachusetts,Regular,10,20,16,25,9,16,130,178
646,01-08-2012,East,Major Territory,Green Tea,Leaves,Tea,New York,Regular,100,130,100,145,105,40,226,273
760,01-08-2012,West,Major Territory,Darjeeling,Leaves,Tea,California,Regular,80,100,123,178,133,45,280,196
310,01-08-2012,West,Major Territory,Earl Grey,Leaves,Tea,California,Regular,60,90,100,145,105,40,14,130
818,01-08-2012,West,Major Territory,Green Tea,Leaves,Tea,California,Regular,30,20,52,79,30,49,280,237
641,01-08-2012,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,10,10,14,18,1,17,117,142
816,01-08-2012,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,50,30,50,60,24,36,244,191
414,01-08-2012,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,100,90,99,132,73,59,264,120
515,01-08-2012,Central,Small Territory,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,40,0,43,31,12,190,65
417,01-08-2012,Central,Small Territory,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,50,32,48,28,20,118,128
262,01-08-2012,Central,Small Territory,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,30,30,30,39,18,21,284,84
203,01-08-2012,East,Small Territory,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,20,42,56,16,40,275,87
504,01-08-2012,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,70,100,63,91,63,28,71,173
505,01-08-2012,South,Small Territory,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,150,30,120,19,42,61,186,211
405,01-08-2012,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,20,30,22,33,16,17,214,64
504,01-08-2012,South,Small Territory,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,20,36,54,21,33,68,56
505,01-08-2012,South,Small Territory,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,30,45,60,18,42,219,252
405,01-08-2012,South,Small Territory,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,90,100,114,172,103,69,250,188
702,01-08-2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,50,30,41,49,16,33,238,28
541,01-08-2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,40,40,34,51,19,32,111,213
435,01-08-2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,60,72,88,27,61,100,90
206,01-08-2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,160,100,133,184,34,150,129,270
702,01-08-2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,20,23,35,17,18,279,104
503,01-08-2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Oregon,Decaf,130,90,145,146,81,65,38,199
435,01-08-2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Utah,Decaf,30,30,34,49,28,21,298,51
206,01-08-2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Washington,Decaf,90,90,103,123,71,52,222,268
641,01-08-2012,Central,Small Territory,Amaretto,Beans,Coffee,Iowa,Regular,20,30,25,38,19,19,115,141
715,01-08-2012,Central,Small Territory,Amaretto,Beans,Coffee,Wisconsin,Regular,60,30,63,77,21,56,298,206
563,01-08-2012,Central,Small Territory,Colombian,Beans,Coffee,Iowa,Regular,40,20,41,49,15,34,182,60
417,01-08-2012,Central,Small Territory,Colombian,Beans,Coffee,Missouri,Regular,70,40,72,88,27,61,156,126
608,01-08-2012,Central,Small Territory,Colombian,Beans,Coffee,Wisconsin,Regular,140,60,133,184,35,149,253,88
712,01-08-2012,Central,Small Territory,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,30,23,35,18,17,86,44
314,01-08-2012,Central,Small Territory,Caffe Mocha,Beans,Espresso,Missouri,Regular,30,40,34,49,29,20,282,65
920,01-08-2012,Central,Small Territory,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,110,100,103,123,70,53,161,13
603,01-08-2012,East,Small Territory,Amaretto,Beans,Coffee,New Hampshire,Regular,50,70,61,90,48,42,202,207
475,01-08-2012,East,Small Territory,Colombian,Beans,Coffee,Connecticut,Regular,80,90,90,135,75,60,233,223
603,01-08-2012,East,Small Territory,Colombian,Beans,Coffee,New Hampshire,Regular,60,60,64,96,44,52,207,89
860,01-08-2012,East,Small Territory,Caffe Mocha,Beans,Espresso,Connecticut,Regular,40,10,44,61,8,69,10,253
603,01-08-2012,East,Small Territory,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,60,10,63,88,1,87,60,72
603,01-08-2012,East,Small Territory,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,0,29,36,9,45,206,46
504,01-08-2012,South,Small Territory,Colombian,Beans,Coffee,Louisiana,Regular,60,60,48,70,46,24,192,242
505,01-08-2012,South,Small Territory,Colombian,Beans,Coffee,New Mexico,Regular,80,70,64,96,44,52,41,268
405,01-08-2012,South,Small Territory,Colombian,Beans,Coffee,Oklahoma,Regular,80,80,68,87,53,34,31,14
985,01-08-2012,South,Small Territory,Caffe Latte,Beans,Espresso,Louisiana,Regular,30,10,44,61,7,68,245,118
505,01-08-2012,South,Small Territory,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,0,29,36,8,44,15,190
918,01-08-2012,South,Small Territory,Caffe Latte,Beans,Espresso,Oklahoma,Regular,90,100,116,161,102,59,114,83
337,01-08-2012,South,Small Territory,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,40,47,79,41,38,133,122
505,01-08-2012,South,Small Territory,Caffe Mocha,Beans,Espresso,New Mexico,Regular,50,0,63,88,2,86,239,74
918,01-08-2012,South,Small Territory,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,20,16,25,10,15,226,76
541,01-08-2012,West,Small Territory,Amaretto,Beans,Coffee,Oregon,Regular,40,20,37,52,11,63,147,216
801,01-08-2012,West,Small Territory,Amaretto,Beans,Coffee,Utah,Regular,60,40,50,60,24,36,298,178
702,01-08-2012,West,Small Territory,Colombian,Beans,Coffee,Nevada,Regular,40,20,38,48,1,47,85,73
971,01-08-2012,West,Small Territory,Colombian,Beans,Coffee,Oregon,Regular,50,40,47,67,8,59,108,165
435,01-08-2012,West,Small Territory,Colombian,Beans,Coffee,Utah,Regular,50,40,42,56,15,41,157,86
509,01-08-2012,West,Small Territory,Colombian,Beans,Coffee,Washington,Regular,100,120,86,125,76,49,91,138
702,01-08-2012,West,Small Territory,Caffe Latte,Beans,Espresso,Nevada,Regular,0,30,0,43,32,11,248,187
971,01-08-2012,West,Small Territory,Caffe Latte,Beans,Espresso,Oregon,Regular,40,20,49,60,9,51,94,197
801,01-08-2012,West,Small Territory,Caffe Latte,Beans,Espresso,Utah,Regular,30,30,32,48,28,20,223,79
206,01-08-2012,West,Small Territory,Caffe Latte,Beans,Espresso,Washington,Regular,20,30,30,39,17,22,214,39
775,01-08-2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Nevada,Regular,20,30,25,38,19,19,173,218
503,01-08-2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,30,46,62,19,43,80,13
801,01-08-2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Utah,Regular,70,60,77,99,62,37,276,211
425,01-08-2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Washington,Regular,60,20,63,77,20,57,95,48
712,01-08-2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,250,250,295,392,262,130,100,19
314,01-08-2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,50,20,63,88,2,86,297,198
715,01-08-2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,50,47,79,41,38,141,174
712,01-08-2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Iowa,Decaf,130,150,154,222,151,71,25,185
573,01-08-2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Missouri,Decaf,100,20,120,19,41,60,128,167
262,01-08-2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,50,70,63,91,63,28,29,133
860,01-08-2012,East,Small Territory,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,30,72,88,28,60,175,117
603,01-08-2012,East,Small Territory,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,10,38,48,1,47,292,226
959,01-08-2012,East,Small Territory,Mint,Leaves,Herbal Tea,Connecticut,Decaf,30,30,50,60,24,36,190,228
504,01-08-2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,70,70,77,99,61,38,64,42
505,01-08-2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,20,30,25,38,19,19,276,26
580,01-08-2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,60,20,63,77,20,57,212,47
985,01-08-2012,South,Small Territory,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,60,40,72,88,28,60,161,17
505,01-08-2012,South,Small Territory,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,30,20,41,49,15,34,84,40
580,01-08-2012,South,Small Territory,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,120,60,133,184,34,150,19,24
775,01-08-2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,140,70,173,239,49,190,86,174
971,01-08-2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,25,37,19,18,99,129
801,01-08-2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Utah,Decaf,50,60,61,90,49,41,76,47
360,01-08-2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Washington,Decaf,70,80,90,135,75,60,278,73
775,01-08-2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Nevada,Decaf,160,170,196,271,163,108,97,85
541,01-08-2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Oregon,Decaf,50,60,68,87,53,34,258,142
435,01-08-2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Utah,Decaf,50,60,64,96,44,52,38,101
253,01-08-2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Washington,Decaf,40,50,48,70,45,25,106,239
702,01-08-2012,West,Small Territory,Mint,Leaves,Herbal Tea,Nevada,Decaf,130,150,154,222,150,72,56,208
801,01-08-2012,West,Small Territory,Mint,Leaves,Herbal Tea,Utah,Decaf,100,30,120,19,41,60,204,102
515,01-08-2012,Central,Small Territory,Darjeeling,Leaves,Tea,Iowa,Regular,220,150,266,266,167,99,51,76
816,01-08-2012,Central,Small Territory,Darjeeling,Leaves,Tea,Missouri,Regular,30,30,45,60,19,41,24,40
920,01-08-2012,Central,Small Territory,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,10,36,54,20,34,60,190
515,01-08-2012,Central,Small Territory,Earl Grey,Leaves,Tea,Iowa,Regular,240,180,284,348,207,141,71,61
660,01-08-2012,Central,Small Territory,Earl Grey,Leaves,Tea,Missouri,Regular,20,10,29,36,9,45,215,176
715,01-08-2012,Central,Small Territory,Earl Grey,Leaves,Tea,Wisconsin,Regular,30,10,44,61,7,68,110,156
417,01-08-2012,Central,Small Territory,Green Tea,Leaves,Tea,Missouri,Regular,30,0,38,48,1,47,20,201
203,01-08-2012,East,Small Territory,Darjeeling,Leaves,Tea,Connecticut,Regular,30,40,34,49,28,21,297,297
603,01-08-2012,East,Small Territory,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,30,25,38,20,18,118,284
959,01-08-2012,East,Small Territory,Green Tea,Leaves,Tea,Connecticut,Regular,20,20,19,28,12,16,143,252
603,01-08-2012,East,Small Territory,Green Tea,Leaves,Tea,New Hampshire,Regular,0,30,0,43,31,12,70,103
702,01-08-2012,West,Small Territory,Darjeeling,Leaves,Tea,Nevada,Regular,190,190,295,392,262,130,234,36
503,01-08-2012,West,Small Territory,Darjeeling,Leaves,Tea,Oregon,Regular,10,10,16,25,9,16,230,193
801,01-08-2012,West,Small Territory,Darjeeling,Leaves,Tea,Utah,Regular,40,10,63,88,2,86,299,181
253,01-08-2012,West,Small Territory,Darjeeling,Leaves,Tea,Washington,Regular,30,30,47,79,42,37,283,190
775,01-08-2012,West,Small Territory,Earl Grey,Leaves,Tea,Nevada,Regular,170,130,266,266,167,99,257,242
971,01-08-2012,West,Small Territory,Earl Grey,Leaves,Tea,Oregon,Regular,70,80,114,172,104,68,95,20
435,01-08-2012,West,Small Territory,Earl Grey,Leaves,Tea,Utah,Regular,20,30,45,60,19,41,23,167
206,01-08-2012,West,Small Territory,Earl Grey,Leaves,Tea,Washington,Regular,20,30,36,54,20,34,94,213
775,01-08-2012,West,Small Territory,Green Tea,Leaves,Tea,Nevada,Regular,180,260,284,284,404,141,175,140
541,01-08-2012,West,Small Territory,Green Tea,Leaves,Tea,Oregon,Regular,70,70,116,161,102,59,121,274
435,01-08-2012,West,Small Territory,Green Tea,Leaves,Tea,Utah,Regular,10,10,29,36,9,45,160,218
206,01-08-2012,West,Small Territory,Green Tea,Leaves,Tea,Washington,Regular,20,10,44,61,8,69,233,268
970,01-09-2012,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,120,100,145,106,39,34,165
708,01-09-2012,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,120,140,122,176,115,61,203,154
234,01-09-2012,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,20,52,74,3,77,147,68
303,01-09-2012,Central,Major Territory,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,60,60,90,39,51,189,228
312,01-09-2012,Central,Major Territory,Decaf Espresso,Beans,Espresso,Illinois,Decaf,280,210,249,249,155,94,101,100
567,01-09-2012,Central,Major Territory,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,30,45,57,6,51,171,80
954,01-09-2012,East,Major Territory,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,90,80,96,134,81,53,134,57
863,01-09-2012,East,Major Territory,Decaf Espresso,Beans,Espresso,Florida,Decaf,80,70,85,114,58,56,17,47
325,01-09-2012,South,Major Territory,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,70,70,58,74,42,32,300,181
979,01-09-2012,South,Major Territory,Decaf Espresso,Beans,Espresso,Texas,Decaf,60,90,81,118,85,33,146,179
909,01-09-2012,West,Major Territory,Decaf Irish Cream,Beans,Coffee,California,Decaf,200,120,162,24,120,96,126,145
213,01-09-2012,West,Major Territory,Decaf Espresso,Beans,Espresso,California,Decaf,240,220,253,336,220,116,168,13
970,01-09-2012,Central,Major Territory,Amaretto,Beans,Coffee,Colorado,Regular,130,140,123,179,134,45,286,52
614,01-09-2012,Central,Major Territory,Amaretto,Beans,Coffee,Ohio,Regular,50,50,53,72,28,44,223,284
970,01-09-2012,Central,Major Territory,Colombian,Beans,Coffee,Colorado,Regular,60,50,58,74,42,32,278,87
309,01-09-2012,Central,Major Territory,Colombian,Beans,Coffee,Illinois,Regular,170,140,162,225,129,96,33,160
419,01-09-2012,Central,Major Territory,Colombian,Beans,Coffee,Ohio,Regular,40,40,43,64,29,35,242,167
303,01-09-2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Colorado,Regular,90,110,81,118,84,34,45,86
618,01-09-2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Illinois,Regular,290,280,253,336,220,116,258,43
513,01-09-2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Ohio,Regular,170,130,155,155,87,68,208,83
386,01-09-2012,East,Major Territory,Colombian,Beans,Coffee,Florida,Regular,90,100,99,150,86,64,281,185
413,01-09-2012,East,Major Territory,Colombian,Beans,Coffee,Massachusetts,Regular,50,460,60,516,465,51,100,253
917,01-09-2012,East,Major Territory,Colombian,Beans,Coffee,New York,Regular,300,320,316,474,312,162,136,252
863,01-09-2012,East,Major Territory,Caffe Mocha,Beans,Espresso,Florida,Regular,80,40,93,130,17,113,218,50
508,01-09-2012,East,Major Territory,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,40,10,52,46,31,77,263,103
585,01-09-2012,East,Major Territory,Caffe Mocha,Beans,Espresso,New York,Regular,110,180,121,53,197,144,291,253
781,01-09-2012,East,Major Territory,Regular Espresso,Beans,Espresso,Massachusetts,Regular,140,100,155,155,87,68,62,198
716,01-09-2012,East,Major Territory,Regular Espresso,Beans,Espresso,New York,Regular,230,240,249,318,224,94,141,224
