num_rating,coffee_shop_name,review_text,rating,cat_rating,bool_HIGH,overall_sent,vibe_sent,tea_sent,service_sent,seating_sent,price_sent,parking_sent,location_sent,alcohol_sent,coffee_sent,food_sent,hours_sent,internet_sent,local_sent
4,Vintage Heart Coffee ," 4/10/2016 Internet was pretty fast, my vanilla coffee was really good. The syrups are homemade which made the vibe even better! My boyfriend got the cold coffee, which he said was ok, but my best friend said it was the best she'd ever had. (She likes bitter coffee). The vibe is dim and vibe, great for studying! Very cute, I would highly recommend. coffee and cold coffee! ", 4.0 star rating ,HIGH,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5,Vintage Heart Coffee ," 3/24/2016 Updated review 16 check-ins Updating only to say that Monica and Courtney are the sweetest service around!  They both know my ""usual!""  Such a great location spot! ", 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Vintage Heart Coffee ," 1/27/2016 The first day I tried this place out I went up to order some tea, Barrista was not rude, but not really friendly (close to unfriendly actually). Plops a teabag in a cup of hot water and shoves it over. My eyes narrow to slits, because wtf ... (usually there'll be a pot of coffeeed tea for you or they'll actually take the time to let the tea sit before bringing it to you), but I kiss my teeth, leave a decent tip then go back to have my ""tea"" (had to actually go back to get milk separately ... which is another irritation)  I go back to order the same thing a few hours later (was at the shop all afternoon). And this time, post-tip, I get quicker service, a pot of coffeeed tea, a mug with coffeeed tea poured in, and a special milk container with freshly poured milk ... nary a teabag in sight.  Side. Eye.  So yeah ... I liked this place and will be going back but that whole chain of events kinda got on my nerves. Maybe its because ... you know ... I'm black, and she thought I wouldn't tip (it happens), or maybe she was just having a bad morning, either way ... poor form.  I'm sure they can do better though, it is a nice Austin coffeehop and I'm very pro-Austin-coffeshop so go support this place, because its actually a pretty cute, well laid out, clean with fast internet (sideye @ Patika ... grrr), parking can be a bit of an issue though.  Enjoy.  PS: Will amend to 4 stars when I've gone back a couple of times to make sure poor/erratic service isn't a recurring theme here.  PS2: went back ... service was great. I like.  PS3: The internet here is amazing ... I hang out at coffeehops all day ... trust me on this. ", 4.0 star rating ,HIGH,1,0,0,-2,1,0,0,1,0,0,0,0,0,0,0
5,Vintage Heart Coffee ," 1/10/2015 I wanted to go to Vintage Heart because they coffee Third Coast coffee, which is my favorite in town. I was not at all disappointed.  Beautiful, modern farmhouse vibe -- white walls mixed with wooden furniture. Between couches, seatings, and bar stools, there are a variety of seating arrangements. There were only a few vibe at 10 am, which gave a nice vibe vibe.  service was friendly and welcoming. The coffee she served me was amazing, and I enjoyed a donut from Red Rabbit Cooperative.  There are many places to get coffee on the East side, but this should really be your first choice. coffee and the vibe. ", 5.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Vintage Heart Coffee ," 9/2/2016 Great coffee, nice vibe, and Mike is an awesome service! They also make their own syrups- I highly recommend their iced lavender coffee. ", 5.0 star rating ,HIGH,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0
5,Vintage Heart Coffee , 9/4/2016 This is my go to coffee shop. I stop here at least 5 times a week before heading into work. Super friendly service and great coffee.  The aroma of coffee permeates throughout the building and the smell alone is enough to help wake me up and get my day going. , 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Vintage Heart Coffee ," 5/26/2016 This place is soooo rockin! The service are always friendly and setting makes it very comfortable to work, sip, or simply breathe in peace. The selection of gluten free treats are pretty spectacular, making it even more of a joy to be there.  Def check this place out! Tis the season for tea :-) ", 5.0 star rating ,HIGH,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Vintage Heart Coffee , 8/21/2016 1 check-in Only had a cup of cold coffee. Nothing special but solid. My issue was the place smells like the restroom or some kind of bleach. , 3.0 star rating ,LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Vintage Heart Coffee ," 10/18/2016 Really cute, very vibe... almost too vibe.  Reasonable price and a damn good coffee.  parking is limited but during the day it is easy to find street parking. ", 4.0 star rating ,HIGH,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
4,Vintage Heart Coffee ," 1/22/2015 1 check-in Take a break from starbucks and try a more intimate setting.  hours space, simple, peaceful vibe with free internet.  I tried the iced chai. It was more on the sweet, milky side and lacked the spice I'm used to with chai, but I still enjoyed it.  If you need to get some work done in a vibe place, I'd recommend this place if you're near UT. Nice hours space ", 4.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Vintage Heart Coffee ," 12/10/2015 5 check-ins This place is so cute!  Given that this is finals season for UT students, I expected to have issues finding a seating or parking, but I really didn't, which was a nice surprise. Given, I did come Thursday around noon. But never once was the place packed during my time here--in fact, it was pretty empty, which was also a surprise given that it's a pretty small space. This was only my second visit here because normally when I try to come on the weekends, it seems to be super packed.  There's a lot of natural light, and the color scheme is easy on the eyes, and the vibe is super cute! I also don't get the pretentious Austin hipster vibe. Another plus is that the aesthetic of Vintage Heart is insta-worthy! haha  The vibe is very conducive to studying--a variety of seating arrangements from a bar area to couches to normal seating and seatings, the internet is free and fast (and has an adorable password!), internet are abundant (though awkwardly placed in some seating), the vibe is good and soft enough so it doesn't distract. It seems like there's a mixture of vibe who come--middle aged vibe getting some work done, yuppies perusing through a newspaper/magazine, college students studying, etc. Everyone seems to be very friendly and focused on their tasks. The whole vibe is pretty chill but for some reason, everyone seems to be getting in the zone pretty easily. But then again, maybe I just came at a good time.  A cute sidenote: they don't have typical napkins. They have cute, printed cloths! It's the little details about this place that make me so happy.  In terms of the beverages, the first time I came, I got a hot vanilla coffee, and this time I got an iced vanilla coffee. I also tried my friend's iced coffee, too. All of the beverages were pretty spot on. The coffee didn't have notes of a super dark, rich coffee, which I'm vibeally ok with. Slightly too sweet, but I prefer my coffee on the bitter side. price are on par with other places in Austin.  The service are also very friendly, patient and seem like normal humans.  Overall, this is one of my favorite coffee seating in Austin! I vibeally love the vibe and the beverages. The only cons are the small-ish parking lot and the slightly dirty bathroom, but the vibe of it is cute for what they had to work with haha.  10/10 would come again. and again. and again. ", 5.0 star rating ,HIGH,1,2,1,0,0,0,-1,0,0,0,1,0,0,2,0
5,Vintage Heart Coffee , 3/20/2016 I found this unique coffee shop close to my house.  I got the iced vanilla coffee with a turkey food food.  Perfect & on point.  Both workers super friendly & helpful. Free WiFi is a plus.  I will be back! , 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Vintage Heart Coffee ," 1/4/2016 The name says it all.  I ordered a chai tea coffee. Yes, I made sure to check with the service that the coffee was not simply a ""chai tea"" powder with milk. They make it from scratch and it really shows.  The quality of product was matched by the friendliness of the service. She was helpful and warm.  And of course, the place was quite vibe. lovely wooden seatings and counter tops. The floor and couches in the back could use a touch up.  Overall, sweet. ", 4.0 star rating ,HIGH,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
5,Vintage Heart Coffee , 7/24/2016 1 check-in Smooth delicious cold coffee. So good. Did I mention smooth? Like without cream and sugar or syrup it was so smooth. wholehearted 5 stars just on that! , 5.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Vintage Heart Coffee ," 3/5/2016 Cute little placed hidden away in plain sight on E 7th (the sign isn't hanging, so you'll need to look for the address). We stopped in during a Saturday morning parking and were pleasantly surprised with the friendly service, calming vibe, and the quality of our coffee, cold coffee, and cinnamon roll. Will definitely add this to our list of east side favorites! Delicious! And apparently they parkingry bagels from Rockstar too! Next time ;) ", 5.0 star rating ,HIGH,1,1,1,0,1,0,0,2,0,0,-1,0,0,0,0
5,Vintage Heart Coffee ," 3/17/2016 Beautiful place, nice vibe and super nice vibe working. I swear on my life I love this place! So vibesy and vibey I love this so much the jars are super cute Moms cold coffee See all photos from Diana D. for Vintage Heart Coffee ", 5.0 star rating ,HIGH,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0
5,Vintage Heart Coffee ," 7/24/2016 1 check-in Sometimes I feel like I give out 5 stars a little too. Easily. But what can I say, when there's and amazing cold coffee coffee, and that's all you order. Well. 5 stars. ", 5.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Vintage Heart Coffee ," 3/20/2016 Was visiting Austin for SXSW and luckily discovered this place. I've never felt more welcome and comfortable away from home. The vibe isn't too loud and isn't the top 40 hit garbage often heard in coffee shops. (Alabama Shakes was playing during my last visit.) The customer service exceeded my expectations which is rare. These aren't the average millennial service who seem to hate themselves and their services. These service seem genuinely happy and devoted to making sure you get what you need. Places like this are bittersweet because it makes me painfully aware that there aren't any coffee shops as good as this one where I'm from.  Oh, and the internet is fast, too! About 6 megs down if you're the only one using it. ", 5.0 star rating ,HIGH,1,-1,0,0,-2,0,0,0,0,0,-1,0,0,0,0
