uniqueID,drugName,condition,rating,date,usefulCount
2288,Metformin,Diabetes; Type 2,1,04-Jul-14,52
2289,Metformin,Diabetes; Type 2,9,26-Jun-14,44
2292,Metformin,min),2,16-Apr-14,77
2294,Metformin,Diabetes; Type 2,7,19-Mar-14,82
2295,Metformin,Polycystic Ovary Syndrome,8,09-Mar-14,128
2296,Metformin,Polycystic Ovary Syndrome,9,09-Mar-14,68
2297,Metformin,min),9,26-Jan-14,139
2298,Metformin,Insulin Resistance Syndrome,10,19-Jan-14,107
2299,Metformin,Insulin Resistance Syndrome,8,02-Nov-13,79
2300,Metformin,Polycystic Ovary Syndrome,4,16-Oct-13,80
2301,Metformin,emale Infertility,6,21-Sep-13,30
2302,Metformin,Polycystic Ovary Syndrome,10,04-Sep-13,86
2303,Metformin,Diabetes; Type 2,8,30-Jul-13,74
2304,Metformin,Polycystic Ovary Syndrome,6,20-Feb-12,23
2307,Metformin,min),9,27-Jan-12,65
2308,Metformin,Diabetes; Type 2,4,08-Dec-11,51
2310,Metformin,Polycystic Ovary Syndrome,8,17-Nov-11,72
2312,Metformin,Polycystic Ovary Syndrome,8,03-Nov-11,48
2313,Metformin,Polycystic Ovary Syndrome,7,02-Oct-11,57
2314,Metformin,min),10,27-Sep-11,66
2315,Metformin,Polycystic Ovary Syndrome,9,24-Sep-11,45
2316,Metformin,min),10,08-Sep-11,83
2318,Metformin,Insulin Resistance Syndrome,7,03-Aug-11,118
2319,Metformin,Diabetes; Type 2,4,04-Jul-11,24
2321,Metformin,Diabetes; Type 2,1,16-Apr-11,44
2322,Metformin,Polycystic Ovary Syndrome,3,25-Mar-11,11
2323,Metformin,min),8,05-Mar-11,36
2325,Metformin,Polycystic Ovary Syndrome,8,20-Dec-10,57
2326,Metformin,Polycystic Ovary Syndrome,6,05-Nov-10,22
2328,Metformin,Polycystic Ovary Syndrome,7,24-Sep-10,6
2329,Clobex,Dermatitis,10,07-Oct-09,23
2330,Clobex,Psoriasis,5,21-Sep-09,39
2331,Clobex,Atopic Dermatitis,9,04-Sep-09,40
2332,Clobex,Psoriasis,6,19-Mar-09,116
2333,Clobex,Psoriasis,10,02-Jul-08,40
2334,Clobex,Psoriasis,10,29-Apr-08,18
2335,Clobex,Psoriasis,10,19-Mar-08,33
2338,Clobex,Psoriasis,9,06-Dec-17,1
2339,Clobex,Psoriasis,10,24-Mar-17,2
2341,Clobex,Psoriasis,10,17-Jun-16,9
2342,Clobex,Eczema,10,06-Apr-16,8
2343,Clobex,Psoriasis,10,26-Oct-15,39
2344,Clobex,Lichen Sclerosus,10,25-Oct-15,15
2345,Clobex,Psoriasis,10,25-Mar-15,24
2346,Clobex,Psoriasis,10,21-Jan-15,38
2348,Clobex,Psoriasis,10,02-May-14,39
2351,Clobex,Psoriasis,10,15-Nov-13,22
2352,Clobex,Dermatitis,10,01-Nov-13,18
2353,Clobex,Lichen Planus,10,11-Jul-13,32
2355,Clobex,Psoriasis,9,29-Mar-12,30
2356,Clobex,Psoriasis,8,26-Jan-12,26
2357,Clobex,Psoriasis,3,12-Oct-10,43
2361,Clobex,Atopic Dermatitis,10,02-Dec-09,15
2362,Clobex,Psoriasis,9,24-Oct-09,26
2363,Metformin,min),8,11-Dec-08,141
2364,Metformin,Polycystic Ovary Syndrome,9,29-Nov-08,80
2365,Metformin,Polycystic Ovary Syndrome,9,31-Oct-08,35
2366,Metformin,Polycystic Ovary Syndrome,10,31-Oct-08,39
2369,Metformin,Polycystic Ovary Syndrome,8,17-Sep-08,17
2372,Metformin,Polycystic Ovary Syndrome,6,16-Jul-08,11
2373,Metformin,Polycystic Ovary Syndrome,7,11-Jul-08,4
2374,Metformin,min),8,15-Jun-08,76
2375,Metformin,Polycystic Ovary Syndrome,9,01-May-08,50
2376,Metformin,Diabetes; Type 2,7,03-Apr-08,143
2377,Metformin,Diabetes; Type 2,8,13-Mar-08,167
2378,Dalmane,Insomnia,9,09-Jun-17,5
2379,Dalmane,Insomnia,1,23-Oct-16,11
2380,Dalmane,Insomnia,10,17-May-15,15
2381,Dalmane,Insomnia,10,17-May-15,9
2383,Dalmane,Insomnia,9,29-Jul-13,54
2384,Dalmane,Insomnia,8,31-Dec-11,61
2386,Dalmane,Insomnia,10,14-Apr-10,61
2388,Dalmane,Insomnia,10,16-May-09,123
2391,Metformin,Polycystic Ovary Syndrome,10,21-Jun-10,33
2392,Metformin,min),1,23-Mar-10,51
2393,Metformin,Diabetes; Type 2,7,06-Mar-10,28
2394,Metformin,Diabetes; Type 2,5,04-Mar-10,20
2398,Metformin,Polycystic Ovary Syndrome,6,23-Dec-09,29
2401,Metformin,Diabetes; Type 2,10,09-Nov-09,108
2402,Metformin,min),10,06-Nov-09,164
2403,Metformin,Diabetes; Type 2,8,05-Nov-09,26
2404,Metformin,Diabetes; Type 2,3,28-Oct-09,21
2405,Metformin,Polycystic Ovary Syndrome,5,15-Oct-09,13
2406,Metformin,min),2,12-Oct-09,71
2407,Metformin,Polycystic Ovary Syndrome,8,29-Sep-09,15
2408,Metformin,min),8,25-Sep-09,14
2410,Metformin,Diabetes; Type 2,10,23-Aug-09,21
2411,Metformin,Diabetes; Type 2,9,19-Aug-09,32
2412,Metformin,min),8,12-Aug-09,55
2413,Metformin,Diabetes; Type 2,10,02-Aug-09,30
2414,Metformin,Polycystic Ovary Syndrome,8,28-Jul-09,28
2415,Metformin,Polycystic Ovary Syndrome,8,23-Jul-09,50
2417,Metformin,Diabetes; Type 2,5,22-Jul-09,34
2419,Metformin,Diabetes; Type 2,3,04-Jul-09,49
2421,Metformin,min),8,08-Jun-09,8
2422,Metformin,Diabetes; Type 2,8,06-Jun-09,13
2423,Metformin,Diabetes; Type 2,6,02-Jun-09,63
2424,Metformin,Diabetes; Type 2,10,28-May-09,18
2425,Metformin,Diabetes; Type 2,5,28-May-09,42
2426,Metformin,Insulin Resistance Syndrome,8,15-May-09,138
2427,Metformin,min),10,08-May-09,184
2428,Metformin,Polycystic Ovary Syndrome,10,08-May-09,30
2429,Metformin,min),6,07-May-09,40
2432,Metformin,Diabetes; Type 2,5,10-Apr-09,55
2433,Metformin,Diabetes; Type 2,7,26-Mar-09,46
2434,Metformin,Polycystic Ovary Syndrome,8,19-Mar-09,48
2437,Metformin,min),9,21-Feb-09,113
2438,Metformin,min),8,26-Jan-09,125
2440,Lovaza,Hypertriglyceridemia,8,04-Feb-16,6
2441,Lovaza,Hypertriglyceridemia,10,12-May-12,45
2442,Lovaza,Hypertriglyceridemia,1,21-Jul-11,42
2443,Lovaza,Dietary Supplementation,10,22-Nov-08,70
2446,Emend,Nausea/Vomiting; Chemotherapy Induced,10,28-May-17,1
2447,Emend,Nausea/Vomiting; Chemotherapy Induced,10,24-Sep-16,0
2448,Emend,Nausea/Vomiting; Postoperative,10,03-Aug-16,1
2449,Emend,Nausea/Vomiting; Chemotherapy Induced,10,16-Jan-14,4
2450,Emend,Nausea/Vomiting; Chemotherapy Induced,10,14-May-13,14
2451,Emend,Nausea/Vomiting; Chemotherapy Induced,10,06-Sep-12,10
2452,Emend,Nausea/Vomiting; Postoperative,10,20-Apr-12,3
2454,Emend,Nausea/Vomiting; Chemotherapy Induced,10,11-Nov-09,7
2455,Emend,Nausea/Vomiting; Chemotherapy Induced,9,30-May-09,16
2457,Emend,Nausea/Vomiting; Chemotherapy Induced,10,20-Mar-08,16
2458,Enulose,12</span> users found this comment helpful.,10,04-Mar-14,12
2459,Enulose,Hepatic Encephalopathy,9,29-Sep-08,55
2460,Maraviroc,HIV Infection,8,17-Aug-15,0
2461,Maraviroc,HIV Infection,6,28-Apr-08,4
2462,Uceris,Ulcerative Colitis,10,25-Aug-17,0
2463,Uceris,Ulcerative Colitis,3,09-Mar-17,4
2464,Uceris,Ulcerative Colitis,9,26-Feb-17,10
2466,Uceris,Ulcerative Colitis; Active,8,22-Jul-16,9
2468,Uceris,Ulcerative Colitis,1,03-Mar-16,2
2469,Uceris,Ulcerative Colitis; Active,6,31-Dec-14,18
2471,Uceris,Ulcerative Colitis,8,27-Jun-14,18
2472,Uceris,Ulcerative Colitis; Active,10,23-Nov-13,36
2474,Ethacrynic acid,Edema,8,24-Aug-15,8
2477,Cardizem CD,Atrial Fibrillation,5,27-Jul-13,50
2480,Cardizem CD,Atrial Fibrillation,1,14-Jan-11,48
2481,Cardizem CD,Atrial Fibrillation,7,04-Sep-09,65
2482,Cardizem CD,Supraventricular Tachycardia,9,01-Aug-09,53
2485,Camrese,Birth Control,5,08-Sep-16,0
2489,Camrese,Birth Control,2,09-Aug-16,1
2491,Camrese,Birth Control,1,03-Aug-16,3
2494,Camrese,Birth Control,5,24-Jun-16,4
2497,Camrese,Birth Control,9,21-May-16,3
2499,Camrese,Birth Control,8,03-May-16,1
2500,Camrese,Birth Control,1,17-Apr-16,10
2503,Camrese,Birth Control,9,01-Mar-16,13
2504,Camrese,Birth Control,1,01-Mar-16,6
2505,Camrese,Birth Control,1,23-Feb-16,8
2506,Camrese,Birth Control,5,21-Feb-16,2
2508,Camrese,Birth Control,6,06-Nov-17,0
2509,Camrese,Birth Control,10,08-Oct-17,2
2510,Camrese,Birth Control,8,29-Aug-17,4
2512,Camrese,Birth Control,10,29-Aug-17,0
2513,Camrese,Birth Control,10,30-Jul-17,0
2514,Camrese,Birth Control,4,26-Jul-17,3
2516,Camrese,Birth Control,7,12-Jul-17,1
2517,Camrese,Birth Control,3,02-Jul-17,6
2518,Camrese,Birth Control,10,08-Apr-17,4
2519,Camrese,Birth Control,2,06-Apr-17,1
2521,Camrese,Birth Control,1,22-Mar-17,1
2523,Camrese,Birth Control,9,28-Feb-17,3
2525,Camrese,Birth Control,9,08-Feb-17,3
2526,Camrese,Birth Control,4,19-Jan-17,6
2527,Camrese,Birth Control,8,02-Jan-17,8
2528,Camrese,Birth Control,6,08-Dec-16,1
2530,Camrese,Birth Control,9,15-Nov-16,0
2532,Camrese,Birth Control,1,08-Nov-16,6
2533,Camrese,Birth Control,4,09-Apr-15,1
2535,Camrese,Birth Control,7,17-Feb-15,3
2536,Camrese,Birth Control,3,22-Oct-14,10
2537,Camrese,Birth Control,2,30-Sep-14,11
2539,Camrese,Birth Control,8,06-Aug-14,9
2540,Camrese,Birth Control,8,06-Jul-14,5
2541,Camrese,Birth Control,1,02-Feb-14,31
2542,Camrese,Birth Control,3,02-Dec-13,10
2543,Camrese,Birth Control,4,18-Aug-13,8
2545,Camrese,Birth Control,2,19-Jun-12,16
2548,Camrese,Birth Control,2,12-Jan-16,2
2551,Camrese,Birth Control,4,28-Nov-15,7
2552,Camrese,Birth Control,1,05-Nov-15,6
2553,Camrese,Birth Control,6,03-Nov-15,5
2554,Camrese,Birth Control,4,02-Nov-15,5
2555,Camrese,Birth Control,9,02-Nov-15,7
2556,Camrese,Birth Control,6,31-Oct-15,5
2557,Camrese,Birth Control,9,27-Oct-15,7
2558,Camrese,Birth Control,1,27-Oct-15,6
2559,Camrese,Birth Control,3,19-Oct-15,4
2562,Camrese,Birth Control,7,19-Sep-15,1
2563,Camrese,Birth Control,2,10-Sep-15,2
2565,Camrese,Birth Control,7,20-Aug-15,0
2566,Camrese,Birth Control,3,12-Jun-15,4
2567,Camrese,Birth Control,10,08-Jun-15,8
2568,Camrese,Birth Control,6,22-May-15,6
2569,Camrese,Birth Control,3,13-May-15,5
2571,Camrese,Birth Control,7,22-Apr-15,5
2572,Acetaminophen / dextromethorphan / doxylamine / pseudoephedrine,Cold Symptoms,5,18-Oct-15,4
2573,Acetaminophen / dextromethorphan / doxylamine / pseudoephedrine,Cold Symptoms,10,25-Oct-12,6
2574,Acetaminophen / dextromethorphan / doxylamine / pseudoephedrine,Cold Symptoms,9,20-Dec-09,3
2575,Acetaminophen / dextromethorphan / doxylamine / pseudoephedrine,Cold Symptoms,7,08-Oct-09,1
2576,Acetaminophen / dextromethorphan / doxylamine / pseudoephedrine,Cold Symptoms,10,24-Aug-09,1
2578,Plaquenil,Rheumatoid Arthritis,8,28-Oct-15,95
2579,Plaquenil,Rheumatoid Arthritis,3,27-Oct-15,108
2580,Plaquenil,Systemic Lupus Erythematosus,1,13-Oct-15,34
2581,Plaquenil,Undifferentiated Connective Tissue Disease,1,15-Sep-15,22
2582,Plaquenil,Rheumatoid Arthritis,8,09-Sep-15,58
2583,Plaquenil,Rheumatoid Arthritis,8,29-Aug-15,50
2586,Plaquenil,Systemic Lupus Erythematosus,10,11-Jun-15,73
2588,Plaquenil,Rheumatoid Arthritis,9,01-May-15,76
2589,Plaquenil,Rheumatoid Arthritis,9,21-Apr-15,90
2590,Plaquenil,Undifferentiated Connective Tissue Disease,9,11-Feb-15,12
2591,Plaquenil,Undifferentiated Connective Tissue Disease,7,09-Feb-15,31
2592,Plaquenil,Sjogren's Syndrome,8,16-Nov-14,90
2595,Plaquenil,Systemic Lupus Erythematosus,2,19-Aug-14,37
2596,Plaquenil,Systemic Lupus Erythematosus,7,23-Jul-14,48
2597,Plaquenil,Sjogren's Syndrome,8,07-Jun-14,71
2601,Plaquenil,Dermatomyositis,8,28-Jan-14,15
2602,Plaquenil,Lyme Disease; Arthritis,9,17-Jan-14,46
2605,Plaquenil,Rheumatoid Arthritis,7,02-Jul-13,157
2606,Plaquenil,Sjogren's Syndrome,10,02-May-13,155
2607,Plaquenil,Rheumatoid Arthritis,7,16-Apr-13,139
2608,Plaquenil,Rheumatoid Arthritis,6,09-Mar-13,121
2609,Plaquenil,Rheumatoid Arthritis,10,21-Dec-12,225
2610,Plaquenil,Rheumatoid Arthritis,3,25-Sep-12,103
2611,Plaquenil,Rheumatoid Arthritis,9,03-Jul-12,144
2615,Plaquenil,Lyme Disease; Arthritis,10,26-Jan-12,62
2616,Plaquenil,Sjogren's Syndrome,5,05-Jan-12,49
2617,Plaquenil,Systemic Lupus Erythematosus,6,24-Dec-11,56
2618,Plaquenil,Systemic Lupus Erythematosus,10,10-Dec-11,74
2621,Plaquenil,Sjogren's Syndrome,10,11-Sep-11,137
2622,Plaquenil,Sjogren's Syndrome,9,03-Sep-11,76
2623,Plaquenil,Rheumatoid Arthritis,3,03-Sep-11,80
2624,Plaquenil,Rheumatoid Arthritis,7,31-Jul-11,127
2625,Plaquenil,Lyme Disease; Arthritis,10,25-Jul-11,60
2632,Plaquenil,Undifferentiated Connective Tissue Disease,1,09-Aug-17,7
2635,Plaquenil,Rheumatoid Arthritis,7,26-Mar-17,53
2636,Plaquenil,Rheumatoid Arthritis,9,03-Mar-17,71
2637,Plaquenil,Sjogren's Syndrome,1,10-Feb-17,22
2638,Plaquenil,Systemic Lupus Erythematosus,7,07-Jan-17,16
2640,Plaquenil,Sjogren's Syndrome,2,09-Sep-16,22
2641,Plaquenil,Rheumatoid Arthritis,10,05-Sep-16,89
2645,Plaquenil,Undifferentiated Connective Tissue Disease,1,15-Mar-16,27
2646,Plaquenil,Rheumatoid Arthritis,3,02-Mar-16,82
2647,Plaquenil,Rheumatoid Arthritis,3,02-Mar-16,77
2648,Plaquenil,Rheumatoid Arthritis,6,01-Mar-16,48
2650,Plaquenil,Systemic Lupus Erythematosus,10,23-Jan-16,26
2651,Plaquenil,Rheumatoid Arthritis,10,22-Jan-16,195
2652,Plaquenil,Undifferentiated Connective Tissue Disease,1,12-May-11,57
2653,Plaquenil,Rheumatoid Arthritis,4,11-May-11,80
2654,Plaquenil,Sjogren's Syndrome,10,25-Apr-11,104
2655,Plaquenil,Sjogren's Syndrome,2,31-Mar-11,41
2660,Plaquenil,Rheumatoid Arthritis,10,11-Jun-10,166
2663,Plaquenil,Dermatomyositis,10,18-Nov-09,36
2664,Plaquenil,Rheumatoid Arthritis,6,20-Oct-09,62
2665,Plaquenil,Rheumatoid Arthritis,8,31-Dec-08,84
2666,Plaquenil,Dermatomyositis,9,25-Nov-08,55
2668,Plaquenil,Systemic Lupus Erythematosus,7,31-Jul-08,76
2669,Plaquenil,Systemic Lupus Erythematosus,10,05-Jun-08,130
2670,Plaquenil,Systemic Lupus Erythematosus,10,29-Apr-08,108
2671,Plaquenil,Systemic Lupus Erythematosus,10,06-Mar-08,161
2673,Diltiazem,Supraventricular Tachycardia,5,11-Nov-17,0
2674,Diltiazem,High Blood Pressure,2,01-Oct-17,8
2675,Diltiazem,High Blood Pressure,1,19-Aug-17,5
2676,Diltiazem,Angina Pectoris Prophylaxis,3,14-Jul-17,1
2679,Diltiazem,Atrial Flutte,6,02-May-17,2
2680,Diltiazem,Atrial Flutte,5,28-Apr-17,2
2681,Diltiazem,Atrial Flutte,1,24-Apr-17,10
2684,Diltiazem,Supraventricular Tachycardia,10,22-Mar-17,5
2686,Diltiazem,Atrial Fibrillation,4,05-Feb-17,0
2689,Diltiazem,Atrial Fibrillation,3,15-Nov-16,10
2691,Diltiazem,High Blood Pressure,10,03-Nov-16,24
2692,Diltiazem,Atrial Flutte,1,04-Oct-16,23
2695,Diltiazem,Atrial Fibrillation,10,04-Aug-16,42
2698,Mydayis,ADHD,9,08-Aug-17,29
2700,Diltiazem,Atrial Fibrillation,5,27-Jul-13,50
2704,Diltiazem,Supraventricular Tachycardia,6,01-Oct-12,45
2706,Diltiazem,Atrial Fibrillation,10,25-Mar-12,68
2707,Diltiazem,High Blood Pressure,9,01-Mar-12,40
2710,Diltiazem,Atrial Flutte,3,10-Nov-11,36
2711,Diltiazem,Atrial Fibrillation,1,14-Jan-11,48
2712,Diltiazem,Atrial Flutte,3,30-Dec-10,22
2713,Diltiazem,Atrial Fibrillation,9,07-Jun-10,137
2716,Diltiazem,Raynaud's Syndrome,8,25-Jan-10,62
2717,Diltiazem,Supraventricular Tachycardia,10,29-Dec-09,40
2721,Diltiazem,High Blood Pressure,10,09-Sep-09,35
2722,Diltiazem,Atrial Fibrillation,9,08-Sep-09,35
2723,Diltiazem,Atrial Fibrillation,7,04-Sep-09,65
2724,Diltiazem,Atrial Fibrillation,5,17-May-16,23
2725,Diltiazem,Atrial Fibrillation,10,24-Apr-16,26
2726,Diltiazem,High Blood Pressure,9,24-Mar-16,39
2728,Diltiazem,Atrial Fibrillation,5,03-Mar-16,20
2729,Diltiazem,Atrial Fibrillation,9,24-Feb-16,25
2730,Diltiazem,Atrial Fibrillation,10,16-Feb-16,40
2731,Diltiazem,Not Listed / Othe,8,10-Dec-15,5
2732,Diltiazem,Atrial Fibrillation,10,17-Oct-15,24
2733,Diltiazem,High Blood Pressure,8,15-Oct-15,23
2734,Diltiazem,Atrial Fibrillation,3,30-Sep-15,11
2736,Diltiazem,Supraventricular Tachycardia,5,11-Jul-15,14
2737,Diltiazem,High Blood Pressure,8,29-Jun-15,16
2738,Diltiazem,Angina Pectoris Prophylaxis,10,15-May-15,12
2739,Diltiazem,Atrial Fibrillation,10,09-May-15,49
2740,Diltiazem,Atrial Fibrillation,9,24-Mar-15,13
2742,Diltiazem,High Blood Pressure,10,16-Jun-14,47
2743,Diltiazem,High Blood Pressure,5,18-Mar-14,41
2745,Diltiazem,High Blood Pressure,10,07-Dec-13,46
2746,Diltiazem,High Blood Pressure,3,20-Nov-13,34
2747,Diltiazem,High Blood Pressure,2,14-Oct-13,43
2748,Diltiazem,High Blood Pressure,3,29-Sep-13,41
2749,Mydayis,ADHD,8,01-Dec-17,2
2755,Mydayis,ADHD,10,08-Nov-17,5
2759,Mydayis,ADHD,9,02-Nov-17,4
2761,Mydayis,ADHD,4,06-Oct-17,7
2762,Mydayis,ADHD,5,04-Oct-17,7
2766,Mydayis,ADHD,2,15-Sep-17,10
2767,Mydayis,ADHD,1,13-Sep-17,15
2768,Mydayis,ADHD,1,13-Sep-17,10
2772,Mydayis,ADHD,2,07-Sep-17,7
2773,Mydayis,ADHD,1,03-Sep-17,12
2775,Diltiazem,High Blood Pressure,10,04-Sep-09,31
2776,Diltiazem,Atrial Fibrillation,8,24-Aug-09,30
2777,Diltiazem,Atrial Fibrillation,10,10-Aug-09,50
2779,Diltiazem,Supraventricular Tachycardia,9,01-Aug-09,53
2781,Diltiazem,Atrial Fibrillation,10,07-Jul-09,66
2782,Diltiazem,High Blood Pressure,5,24-May-09,59
2783,Diltiazem,Supraventricular Tachycardia,10,23-May-09,72
2785,Diltiazem,High Blood Pressure,6,23-Apr-09,52
2786,Diltiazem,Angina Pectoris Prophylaxis,8,06-Apr-09,24
2787,Diltiazem,High Blood Pressure,10,05-Jan-09,133
2788,Diltiazem,High Blood Pressure,8,01-Oct-08,52
2789,Diltiazem,Atrial Fibrillation,10,11-Jun-08,152
2790,Dynacin,Acne,8,18-Dec-08,10
2791,Belbuca,Chronic Pain,7,17-Nov-17,1
2792,Belbuca,Chronic Pain,2,20-Oct-17,2
2793,Belbuca,Chronic Pain,1,22-Aug-17,7
2794,Belbuca,Pain,1,04-Aug-17,14
2795,Belbuca,Chronic Pain,1,02-Aug-17,38
2799,Belbuca,Chronic Pain,1,10-May-17,42
2800,Belbuca,Chronic Pain,8,27-Apr-17,49
2801,Belbuca,Chronic Pain,1,21-Apr-17,9
2803,Belbuca,Chronic Pain,8,18-Mar-17,39
2804,Belbuca,Chronic Pain,8,26-Feb-17,42
2805,Belbuca,Chronic Pain,9,16-Feb-17,68
2807,Belbuca,Chronic Pain,3,04-Feb-17,9
2811,Belbuca,Chronic Pain,9,11-Jan-17,38
2812,Belbuca,Chronic Pain,1,08-Jan-17,14
2814,Belbuca,Chronic Pain,5,02-Nov-16,14
2815,Belbuca,Chronic Pain,7,01-Nov-16,28
2816,Cefixime,Bladder Infection,1,07-Aug-16,3
2817,Cefixime,Sinusitis,10,25-Jul-16,3
2819,Cefixime,Bronchitis,1,21-Apr-15,3
2821,Cefixime,Urinary Tract Infection,10,14-Mar-14,4
2822,Cefixime,STD Prophylaxis,7,28-Jul-12,6
2823,Cefixime,Otitis Media,10,21-Dec-11,13
2824,Cefixime,Pneumonia,10,23-Sep-09,6
2825,Belbuca,Chronic Pain,2,05-Oct-16,8
2826,Belbuca,Chronic Pain,2,28-Sep-16,14
2828,Belbuca,Chronic Pain,1,26-Sep-16,14
2829,Belbuca,Chronic Pain,2,23-Sep-16,18
2830,Belbuca,Chronic Pain,10,07-Sep-16,49
2831,Belbuca,Chronic Pain,3,04-Sep-16,22
2832,Belbuca,Chronic Pain,1,02-Sep-16,22
2833,Belbuca,Chronic Pain,1,23-Aug-16,24
2834,Belbuca,Chronic Pain,2,19-Aug-16,18
2835,Belbuca,Chronic Pain,3,12-Aug-16,15
2837,Belbuca,Chronic Pain,4,25-Jul-16,17
2838,Belbuca,Chronic Pain,8,23-Jul-16,35
2840,Belbuca,Chronic Pain,1,22-Jul-16,14
2842,Belbuca,Chronic Pain,1,08-Jun-16,16
2843,Belbuca,Chronic Pain,1,06-Jun-16,18
2846,Belbuca,Chronic Pain,3,27-May-16,17
2847,Belbuca,Chronic Pain,7,23-May-16,33
2848,Belbuca,Chronic Pain,1,08-May-16,16
2849,Belbuca,Chronic Pain,1,22-Apr-16,14
2850,Acetaminophen / pamabrom,Back Pain,10,27-Nov-17,0
2851,Acetaminophen / pamabrom,Back Pain,9,16-Aug-17,4
2855,Acetaminophen / pamabrom,Back Pain,10,13-Feb-17,13
2856,Acetaminophen / pamabrom,Back Pain,10,31-Jan-17,0
2857,Acetaminophen / pamabrom,Back Pain,10,04-Aug-16,11
2859,Acetaminophen / pamabrom,Back Pain,10,22-Sep-15,3
2862,Acetaminophen / pamabrom,Back Pain,10,01-Nov-14,15
2863,Acetaminophen / pamabrom,Back Pain,9,25-Jun-13,25
2864,Belbuca,Chronic Pain,1,10-Apr-16,14
2867,Acrivastine / pseudoephedrine,Nasal Congestion,10,19-Mar-08,11
2868,Cranberry,Urinary Tract Infection,9,28-Jan-14,20
2869,Cranberry,Urinary Tract Infection,10,08-Oct-13,8
2870,Cranberry,Urinary Incontinence,10,29-Aug-10,45
2871,Trokendi XR,Seizure Prevention,10,08-Jul-15,11
2872,Azo-Standard,Dysuria,7,27-Jan-17,14
2873,Azo-Standard,Dysuria,7,25-Sep-16,9
2876,Azo-Standard,Dysuria,10,05-Dec-14,28
2877,Azo-Standard,Interstitial Cystitis,9,24-Nov-14,31
2878,Azo-Standard,Interstitial Cystitis,10,12-Jul-13,34
2880,Azo-Standard,Interstitial Cystitis,8,29-Feb-12,43
2881,Azo-Standard,15</span> users found this comment helpful.,7,21-Feb-12,15
2882,Azo-Standard,Dysuria,10,14-Apr-11,25
2883,Dextromethorphan / quinidine,Pseudobulbar Affect,10,18-Apr-16,20
2885,Dextromethorphan / quinidine,Pseudobulbar Affect,8,29-Aug-15,38
2886,Dextromethorphan / quinidine,Pseudobulbar Affect,9,31-Mar-15,31
2887,Dextromethorphan / quinidine,Pseudobulbar Affect,10,30-Jan-15,25
2889,Dextromethorphan / quinidine,Pseudobulbar Affect,8,14-May-14,38
2890,Dextromethorphan / quinidine,Pseudobulbar Affect,9,28-Jan-14,33
2891,Dextromethorphan / quinidine,Pseudobulbar Affect,10,08-May-13,46
2892,Dextromethorphan / quinidine,Pseudobulbar Affect,10,29-Aug-12,51
2894,Dextromethorphan / quinidine,Pseudobulbar Affect,9,19-Oct-11,69
2895,Dextromethorphan / quinidine,Pseudobulbar Affect,6,15-Aug-11,83
2896,Innohep,Deep Vein Thrombosis,10,16-Sep-09,9
2898,Reclast,Osteoporosis,3,30-Aug-17,18
2899,Reclast,Prevention of Osteoporosis,7,24-Aug-17,2
2900,Reclast,Osteoporosis,1,20-May-17,26
2901,Reclast,Osteoporosis,10,07-May-17,23
2903,Reclast,Osteoporosis,1,21-Mar-17,36
2904,Reclast,Osteoporosis,2,22-Nov-16,43
2905,Reclast,Osteoporosis,1,05-Nov-16,35
2907,Reclast,Osteoporosis,1,15-Sep-16,37
2908,Reclast,Osteoporosis,10,12-May-16,39
2910,Reclast,Osteoporosis,9,13-Dec-15,62
2911,Reclast,Osteoporosis,9,12-Dec-15,53
2913,Reclast,Osteoporosis,10,20-Oct-15,59
2914,Reclast,Osteoporosis,10,05-Sep-15,68
2915,Reclast,Osteoporosis,5,28-Aug-15,43
2917,Reclast,Osteoporosis,1,12-Apr-15,77
2918,Reclast,Osteoporosis,6,30-Oct-14,66
2919,Reclast,Osteoporosis,9,29-Sep-14,76
2921,Reclast,Osteoporosis,10,17-Mar-14,66
2922,Isosorbide mononitrate,Heart Failure,1,03-Dec-17,0
2924,Isosorbide mononitrate,Angina,2,03-Nov-17,1
2926,Isosorbide mononitrate,Angina,8,25-Sep-17,1
2928,Isosorbide mononitrate,Angina,1,03-Sep-17,4
2930,Isosorbide mononitrate,Angina,1,02-Aug-17,2
2933,Isosorbide mononitrate,Angina Pectoris Prophylaxis,9,28-Mar-17,5
2936,Isosorbide mononitrate,Angina,2,28-Jan-17,4
2937,Isosorbide mononitrate,Angina,1,20-Nov-16,5
2938,Isosorbide mononitrate,Angina,10,13-Nov-16,5
2939,Isosorbide mononitrate,Angina,1,01-Nov-16,8
2941,Isosorbide mononitrate,Angina Pectoris Prophylaxis,1,01-Feb-16,20
2942,Isosorbide mononitrate,Angina Pectoris Prophylaxis,1,04-Dec-15,16
2944,Isosorbide mononitrate,Angina Pectoris Prophylaxis,1,03-Nov-15,28
2945,Isosorbide mononitrate,Angina Pectoris Prophylaxis,10,07-Jun-15,36
2946,Isosorbide mononitrate,Angina Pectoris Prophylaxis,8,03-May-15,19
2947,Isosorbide mononitrate,Heart Failure,9,24-Jan-15,36
2949,Isosorbide mononitrate,Heart Failure,9,02-Sep-14,55
2950,Isosorbide mononitrate,Angina Pectoris Prophylaxis,8,27-Jun-13,33
2953,Isosorbide mononitrate,Angina Pectoris Prophylaxis,7,04-Jul-11,76
2955,Isosorbide mononitrate,Angina Pectoris Prophylaxis,10,14-Jun-10,141
2957,Isosorbide mononitrate,Esophageal Spasm,10,22-Jun-09,85
